modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,5-gemmascope-res-16k,981, terms related to printing and print media,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,994, conditional statements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1004,references to fire-related topics and incidents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1011,terms related to fixed properties or parameters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1015,file paths and import statements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1021,repetitive structures or patterns in data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1022,words indicating a large quantity or size,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1032,details related to object properties and schemas in structured data formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1059,specific phrases or actions requiring user input or instructions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1071, code related to react component structure and api requests,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1081,terms related to layout and positioning in the context of user interface design,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1094, patterns or sequences in data representations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1095, elements of code and structured data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1096, terms related to financial assets and their management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1097, symbols commonly used in programming and markup languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1101, names and titles of individuals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,1102,concentration measurements of biochemical substances in a quantitative format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2178, references to archives and repository-related terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2177,articles and quantifiers in a text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2189,phrases that suggest conditional scenarios or situations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2191,references to the number three or associated terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2200,terms related to data processing and its efficiency,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2201,"instances of the word ""then"" as a temporal marker in the text",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2214," mathematical expressions and notation, particularly involving derivatives and functions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2217, negative qualifiers and references to experience or expertise,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2221,mentions of exposure to various conditions or events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2230,references to boys and girls in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2232,concepts related to vehicle dynamics and control,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2251, legal terminology related to court cases and decisions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2254,references to specific time periods or events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2261, code structures and annotations related to repository and data management in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2266,terms and concepts related to cancer,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2267, quantifiable metrics related to demographics and financial statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2279,"the preposition ""in"" and related phrases indicating location or inclusion",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2281," instances of the word ""split"" in various contexts related to programming, particularly in string manipulation",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2291,references to specific regulatory terms and concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2301,conversational phrases indicating uncertainty or opinion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2311," contractions of the word ""is.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2313,terms related to legal exemptions and financial discounts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2322,"references to visual representations or illustrations, particularly in the context of written content",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2331,italicized phrases related to procedures or instructions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2343,specific terms related to scientific publications and their components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2351,references to addresses and related contact information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2361,"references to ""base"" and related terms in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2362,"references to specific languages, formats, and sizes in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2371, numeric patterns and sequences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2373,terms related to complexity and moral ambiguity in storytelling or character dynamics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2382,instances of quotation marks or dialogue,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2387, information related to treatments and medical conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2391,references to scientific publications and citations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2407,"symbols and punctuation marks, particularly exclamations and questions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2412, function and method calls in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2413, technical terms and coding-related constructs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2422, key events or milestones related to a specific subject or organization,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2441, temporal expressions related to durations and time intervals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2451,"instances of the word ""props"" in a coding context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2467,references to legal proceedings and the media's role in them,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2475,tokens that represent numerical or mathematical values and symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2481,patterns and structures in json data or configurations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2491,"keywords related to financial data, specifically turnover and revenue metrics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2500," references to a specific name or brand associated with ""ro""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2511, numerical data related to cholesterol and other blood components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2519,questions and phrases related to transitions or changes in narrative elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2521," instances of the word ""null""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2537, numerical data and statistics related to various subjects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2541, programming-related structure and object keywords,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2542,terms related to political organizations and party structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2554,"names of people and places, particularly in a historical or cultural context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2567, prominent locations and significant landmarks in a context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2568,mentions of blogs and blogging activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2571,instances of structured data or code elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2582,phrases that indicate methods or approaches to achieve goals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2599,references to biological systems and processes related to metabolic pathways,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2597,phrases that express certainty or opinions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2596, commands related to updating text or appending content in a user interface,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2601,"references to the name ""robert.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2603,mathematical derivatives and differential equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2611, references to android ui components and layout structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2627, numerical values and related statistical terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2631,terms related to mechanical components and their interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2642,function definitions and their return statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2659,references to historical preservation and community development initiatives,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2663," programming-related keywords, particularly those associated with annotations and mathematical packages in coding environments",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2667,mathematical operators or symbols used in theoretical concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2668, mathematical formatting and notation related to coordinates and alignment,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2671,"terms related to ""tick"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2674,terms related to bugs and issues in software development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2681, text related to reader engagement and immersion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2685,"terms related to testing and assertions in programming contexts, particularly those concerning node properties",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2695,terms related to heart rate monitoring and medical device functionality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2701,terms related to the abc classification in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2704, urls and identifiers used in web resources or data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2711,historical periods and events in japan's timeline,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2715,terms related to scientific processes and measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2727,terms related to leadership and strategic vision,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2731,technical terms and specific details related to programming or software attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2746,"references to authors, directors, and participants in artistic or cultural works",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2751,references to color codes or color attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2752,mathematical expressions and formulas within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2761,various types of accessories and equipment related to consumer goods and electronics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2772,acronyms and variables often used in scientific papers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2776,references to gender or sex-related topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2788,references to data and information in a structured or academic context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2801, terms related to health conditions and biological processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2821,"proper nouns, specifically names of individuals and contributors",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2822,"terms related to biological and medical contexts, particularly focusing on leukins and various health conditions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2827,references to biological samples and their analysis in a medical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2840, programming and markup language syntax elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2855, fragmented or incomplete phrases indicating uncertainty,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2856, expressions indicating negation or refusal,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,5-gemmascope-res-16k,2861,"references to wicca, paganism, and associated practices",gpt-4o-mini,oai_token-act-pair
