modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,6-gemmascope-res-16k,608, questions and inquiry phrases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,616, user interface elements related to text input and validation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,634,elements and functions related to xml and json processing in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,668,terms related to immune response and infections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,672, references to legal proceedings and evidence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,697,connections and associations within complex systems or processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,696,references to family relationships and their complexities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,699, phrases associated with reliance and dependence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,709," programming constructs and symbols used in code, particularly focusing on comments and annotations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,714,statements that present a factual assertion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,727,references to locations and communities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,728, query parameters typically used in web addresses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,764, curly braces in code or structured data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,774,contexts related to contradiction and opposition,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,783,expressions of preference or choice,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,805,contact information related to communication methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,812, sequences of repeated punctuation marks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,821," mentions of the word ""by.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,829," css style attributes related to visibility, specifically those indicating elements are hidden",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,835,"multiple occurrences of the word ""of.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,854,"conditional compilation directives in code, specifically related to defining and checking features or configurations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,855,elements related to legal processes and conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,878,references to individuals or groups in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,888, phrases indicating a lack of concern or dismissing potential risks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,894, references to data processing libraries and data structures in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,903,phrases related to representation and involvement with entities or groups,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,950," occurrences of the word ""frequency"" in relation to numerical data or measurements",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,968," mentions of ""attention"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,973, references to commercial activities and corporate interests,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,986,references to studies and research in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,995,references to specific frameworks or technologies in a technical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1004,mathematical terms and properties related to positivity and absolute values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1047,"terms related to cuisine, particularly the fusion of culinary styles",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1057,terms related to characteristics and features of subjects or objects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1059, terms related to financial health and risk factors,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1071,special characters and formatting in text data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1082, phrases related to legal actions and processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1092,terms related to development and progress,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1141, elements related to methods and definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1161,mathematical symbols and expressions in a structured format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1182," references to classic or traditional items, themes, or concepts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1196,"terms related to chemical and physical changes, particularly degradation and decomposition processes",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1202,types and references to forms in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1214, elements related to user interface components and properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1221,"words related to exiting or leaving a place, particularly in a physical or metaphorical sense",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1233,"references to ""north"" or ""northern"" regions, particularly related to geography or geopolitical contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1239,"various formatting elements and attributes in code snippets, particularly in a context related to ui components",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1237, phrases related to announcements and plans,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1252, conversational openings or transitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1260,specialized terminology related to scientific processes and methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1290, numerical values and their associated uncertainty or variations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1305,references to age and the presence of numerical values associated with time,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1303,"variations of the word ""on""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1315,elements related to uitableview functionality in ios development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1323,indicators of numerical or coded information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1338,"specific programming syntax and structures, particularly in object-oriented code",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1341, disclaimers and statements about the views and accuracy of information provided,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1354,thresholds or conditions in programming language constructs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1366,references to art and artistic concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1376, elements related to mathematical notation or formulas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1391,phrases related to the concept of 'opening up' or 'expanding' in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1402,"proper nouns, particularly names",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1414,references to asian populations and related health literature,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1486," occurrences of the word ""in""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1493, statistical terms and parameters related to data analysis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1508,elements related to configuration and request handling in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1517, programming commands and functions in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1524, mathematical notation and expressions related to various functions and formulas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1534,terms related to bioinformatics and protein analysis methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1538,terms and phrases related to banking and financial transactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1562,references to canvas and related terms in graphical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1572,proper nouns and names,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1579,"the word ""as"" in various contexts, indicating comparisons or equivalences",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1583,expressions of positivity or pleasantness,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1597, elements of xml and json coding structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1605,conditional statements in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1637,"modal and auxiliary verbs, especially in different grammatical forms and tenses",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1643, occurrences of dot characters and related symbols in text or code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1657, references to high-quality products or services,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1676, import statements in java code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1690,phrases related to estimation and approximation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1705, symbols or formatting indicators in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1716,names of notable individuals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1720,numerical values related to limits or constraints,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1728, mathematical symbols and operations in expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1732," occurrences of the word ""in"" and references to structured data formats, particularly xaml",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1768,the presence of specific statements in legal or policy contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1776,terms related to citizenship and naturalization processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1787, references to legal or regulatory terminology and concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1796,references to straightness or directness in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1808, code-related terms and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1819,references to specific numerical or mathematical concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1831, html tags and formatting elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1847, botanical terms and species related to flora,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1859,references to children and their participation or involvement in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1862, code-related terms associated with namespaces and libraries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1871, words and phrases indicating causation or purpose,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1881, css properties and their corresponding values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1897,"declarations and keywords related to programming, especially in the context of classes and methods",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1907, themes related to relationships and sexual dynamics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1912, terms and phrases related to uniformity and consistency,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1931,elements and structures related to programming code or markup syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1947,"structured data or identifiers, especially those that categorize or organize information",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1954,phrases indicative of mathematical or conditional statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1968, instances of javascript code or references within text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1974, patterns related to layout and dimensions in coding syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1982,terminology and structures related to question and answer formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1984,terms associated with education and socioeconomic status,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,1995,"references to animals, particularly rats and rabbits, in scientific studies",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2004,instances of the null value in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2006,special characters or formatting patterns in documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2013, structured data related to apis and folders,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2020, elements related to definitions and structured systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2029,specific words related to dishonesty or cheating,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2035,keywords and phrases related to coding or data management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2044, phrases related to emotional or dramatic experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2066,terms related to family and gastronomy,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2089,references to veterans and related organizations or programs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2117, measurements and dimensions related to objects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2118,phrases that emphasize personal connection and emotional experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2128, references to different data types and object-oriented programming elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2132," instances of the word ""while"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2155,key elements related to instructions or guidelines within a technical or procedural context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2188,"instances of the word ""guess"" and similar expressions indicating uncertainty or speculation",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2192, phrases related to distance measurements and calculations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2201,terms associated with repetition and cycles in processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2211,references to statistical data and results related to medical or research contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2226,abbreviations or acronyms typically used in technical or professional contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2232, terms related to electrical resistance and conductivity in materials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2244,references to matrices in a mathematical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2272,references to panels in discussions or presentations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2280,"specific references to ""maps"" of london and its neighborhoods",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2298,terms related to financial burdens and relief,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2307, html title attributes and their values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2338,terms related to dietary habits and interventions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2367, function calls and related parameters in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2363, code-related terminology and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2418,expressions of negative sentiment or criticism,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2420,themes related to social justice and inequality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2436,"terms and concepts related to methods, frameworks, and procedural elements in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2447,complex numerical expressions and statistical data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2456,references to packaging or service packages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2470,baseball statistics and events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2480, java method declarations and control structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2510, phrases related to significant temporal transitions or events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2527,references to government bodies and their actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2561,terms related to thermodynamic work and energy processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2617,functionality related to event handling in javascript,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2641,"keywords and phrases indicating legal, technical, or procedural issues",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2647, xml and html attributes in code snippets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2651,elements or symbols related to mathematical notation or expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2665,mathematical expressions involving variables and equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2668,"identifiers and ids, particularly related to data records or structures",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2673,terms related to http request methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2687, numerical values or mathematical symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2682,comment blocks in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2693,phrases related to progress and improvement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2706,terms related to various clinical and scientific classifications of diseases and biological processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2746," numerical values, particularly percentages and decimals",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2759,japanese particles and sentence structure indicators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2761,opening and closing html or jsx tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2777, mathematical symbols and notation commonly used in formal equations and expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2786, structures and definitions related to objects or functions in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2803, numerical variables and their relationships in mathematical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2814," sql commands, specifically those used for selecting and updating data in databases",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2825, references to graphics and rendering in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2832,code-related references and error messages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2863,"functions and methods related to string manipulation, particularly those that adjust case or manage substrings",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2873,technical terms and functions related to programming or coding processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2877, quantifiable metrics or measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2883,references to missions and mission-related activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2892,return statements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2895, structured data and resources related to programming and documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2894,terms related to statistics and likelihood in scientific contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2907,special characters or formatting symbols in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2912,terms related to multi-faceted or multi-dimensional concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2927,terms related to geographical and medical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2946,elements related to structural and systematic dependencies in language,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2957, technical terms related to html structure and document definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,2962,references to coding structures and templates,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3023, words related to spelling and spell-checking concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3021, mentions of academic publishers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3031,"the occurrence of the article ""a"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3045,references to housing and related terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3056, the presence of introductory phrases or context-setting statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3071,terms related to administrative processes and governance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3076, punctuations and sentence boundaries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3087,references to media types and coverage,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,6-gemmascope-res-16k,3090, terms and phrases related to medical conditions and their somatic symptoms,gpt-4o-mini,oai_token-act-pair
