modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,7-gemmascope-res-16k,1282, quotations and statements that indicate opinion or sentiment,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1292,the beginning of a document or section,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1302, references to file names and their attributes in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1322,references to specific substances or materials in scientific contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1333,various types of shirts and clothing articles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1344, data structure definitions and their attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1346,"occurrences of the word ""friday"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1353,mathematical expressions and equations related to finance or valuation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1377,"repeated mentions of ""house"" or variations reflecting its importance and context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1375,the beginning of new sections or segments in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1387, terms related to safety and security personnel,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1393,legal terminology related to rights and warnings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1406, occurrences of formal mathematical notation and symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1412,terms related to process completion and error handling in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1422,phonetic representations or linguistic constructs related to specific sounds and their descriptions in language,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1432,specific programming constructs and api-related commands,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1444,conditional statements and discussions about prohibitive scenarios,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1453,references to reports and statistical data within the context of specific topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1454, phrases indicating government-related actions or decisions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1468,"terms related to medical conditions and treatments, particularly regarding methods and outcomes",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1482,urls and query parameters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1493,references to communication attempts and issues related to contact,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1508,terms related to clinical trials and medical studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1509,elements of programming language syntax and structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1513,phrases that rank or evaluate performance in competitive contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1527,repeated numerical patterns in sequences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1537, code related to image processing and transformations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1542,references to youth or young individuals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1582,assertions of knowledge or understanding,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1593, elements related to programming and data structure definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1602, terms related to biking and bicycle paths,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1612, references to cleanliness and simplicity,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1622,terms related to vehicle specifications and performance metrics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1637,references to file handling functionalities in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1642,technical terms related to engine and mechanical design,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1646,dialogue punctuation and quotation marks in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1652," code-related elements, particularly focusing on java programming concepts and syntax",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1654,legal case references and their outcomes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1663,sections of code and comments within programming syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1668,"references to the concept of ""year"" and annual occurrences",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1672,instances of mathematical symbols and variables used in equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1683,references to u.s. states and their legal systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1696,elements related to computational processes or programming constructs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1702,references to male individuals and their roles or characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1715, instances of humor or comedic elements in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1722,expressive sounds or exclamations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1733,phrases related to addition and complementarity in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1749,names of people who are related to each other,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1764, mathematical expressions or symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1772, references to programming attributes and specific coding syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1782, monetary values or currency symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1783,terms related to legal or exclusionary criteria,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1792,terms related to software liability and warranties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1828," occurrences of the word ""achieve"" and its variants in various contexts related to accomplishment",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1838,numerical data and digital identifiers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1844, numerical data and statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1853,terms related to the ear and hearing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1855, sentences that contain important contextual phrases or references about a situation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1857,terms and phrases related to explicit definitions or specifications in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1863,overall statements and assessments regarding research findings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1872,the beginning of a new segment or document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1882,urls and file paths related to organizational and application structures in a codebase,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1893,technical terminology related to semiconductor devices and their components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1902,statements of admission or acknowledgment of truth,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1913, mathematical functions and operations related to square roots,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1926, instances of conversational punctuation or informal speech,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1932,terms related to updates and modifications in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1942, conjunctions and symbols that indicate relationships or connections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1957," the word ""in"" and its variations in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1962,numerical values and their associations in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1973,scientific terminology related to biological processes and studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1982, words related to programming commands and functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,1992,"references to the term ""black"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2003," occurrences of the word ""with"" indicating relationships or associations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2017, parentheses and brackets in code or structured data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2032, references to locations or place-related terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2040," key components of inventions, especially in technical and scientific contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2062,phrases that involve negation or disclaimers regarding beliefs or agreements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2068, references to personal connections and knowledge of others,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2071,comments or documentation syntax within code files,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2085,technical specifications related to devices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2146, sequences of underscores or spaces indicating separation or sections in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2149,phrases related to potentiality and possibility,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2120, mathematical expressions and operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2136, various types of syntax and structure in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2147,educational qualifications and professional credentials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2150, terms related to market prices and financial transactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2151, references to graphic or gruesome content,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2163,concepts related to legal terminology and processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2222, financial terminology related to credit and payments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2254,the beginning of a document or text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2278, patterns and structures related to file extensions and decimal formatting,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2293, biomedical terms related to the immune response and cellular processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2308, percentages or numerical values represented with percentage signs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2312,technical terms and concepts related to data processing and analysis in various scientific and computational contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2336, references to characters in a narrative,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2366,http response status codes and related terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2382,dialogue and conversational interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2412,references to authority and its significance in a religious context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2422," structured elements related to programming, particularly in object-oriented contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2439,references to objects associated with theft or robbery,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2442,terms related to lakes and water bodies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2473, titles of academic journals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2492,terminology related to medical research methodologies and patient care,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2502, references to technical support and troubleshooting resources,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2512, experimental protocols and procedures related to cell culture and treatment,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2566, concepts related to motivation and factors influencing motivation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2572, instances of substitution or replacement in reference to legal terms or principles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2598,"terms related to conviction, consciousness, and construction in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2613,the presence of structured data formats or programming code snippets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2632,mathematical operations and expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2752,"instances of the word ""only"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2762, programming language syntax and code structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2763, elements associated with xpath and error handling in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2787, programming language syntax and structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2793, instances of conditional or contrasting phrases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2803,code segments related to data handling and queries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2812,start tokens or markers indicating the beginning of new sections in a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2829,specific attributes and properties related to layout dimensions in a coding context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2832,"references to measurements and quantities, particularly regarding volume",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2844,references to pilot studies and trials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2854,links to newsletters or related updates,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2862, phrases and concepts related to suspicion and scrutiny,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2872,references to specific technical or scientific measurements and evaluations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2883, elements related to user interface components and navigation functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2935,"proper nouns, particularly names and titles, associated with individuals and entities",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,2963,"instances of the word ""of"" to indicate relationships or quantities",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3012,actions and their significance in emotional contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3013, html and programming syntax elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3021,"phrases and questions related to the concept of ""the right way"" or ""better methods"" for doing something",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3062,quantities and measurements related to energy in scientific contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3116,semantic elements related to technology or technological advancements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3115,css properties related to height,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3123,technical terms related to coefficients and constants in physical and chemical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3124,"occurrences of the letters ""a"" in various combinations and sequences",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3165,html and xml tags and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3226, jquery syntax and methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,7-gemmascope-res-16k,3272, numerical representations or data points within a technical context,gpt-4o-mini,oai_token-act-pair
