modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,11-gemmascope-res-16k,20,concepts related to the structure and quality of life experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,21,phrases that indicate capabilities and performance metrics related to technology and systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,22, references to annual events or occurrences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,23,elements and attributes associated with user interactions and selections in a graphical user interface programming context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,24,high numerical or quantitative values in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,25,references to congress and legislative matters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,26, expressions of satisfaction and positive experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,27,"specific numerical values and references, often related to events or measurements",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,28,phrases related to misunderstanding or misinterpretation of concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,2811,"repetitive uses of the word ""so.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,33,"references to ""instances"" or ""instance methods"" within a programming context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,34, terms and concepts related to statistical analysis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,35,references to notable individuals and their actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,36, html elements and their attributes indicative of content structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,37,"references to historical figures and events, particularly those related to marie antoinette",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,38,complex code snippets and data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,39,"references to time management and scheduling in programming, particularly related to java",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,32,symbols and operators used in coding or programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,31, phrases related to service or assistance in a business context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,30, mentions of donald trump,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,41,"phrases that begin with ""also.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,42,statements related to performance and achievements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,44,elements related to tabular data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,45,code constructs related to null-checking and conditions in programming logic,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,46,terms related to traffic management and infrastructural development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,48,"strings that represent data or numeric values, particularly with negative indicators",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,49,data and statistical analysis methods commonly used in scientific research,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,47,phrases related to engagement and communication in a professional context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,2812, html attributes and their values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,50,actions related to escape and safety,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,51,"code-related structure and syntax elements, particularly focusing on loops, conditional statements, and index manipulations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,52, references to programming and technical terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,53," occurrences of the keyword ""default"" and assignment operators in programming code",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,54,css styling properties related to margins and positioning,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,55,specialized medical terms and processes related to diseases and their treatments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,56,terms related to programming languages and objects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,57,references to formal rules and regulations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,58,references to exceptions or exclusions within a context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,59,"terms related to discrimination and social issues, particularly as they pertain to race and public health",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,60,assertions and statements regarding political dynamics and commitments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,61, phrases related to historical events and their implications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,62,strings of characters and their patterns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,64,terms related to image processing and pixel manipulation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,63,quantitative data related to billions and millions in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,66,details related to wildfires and evacuation orders,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,67, phrases related to the duration and process of recovery or change,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,68,"references to tattoos, chocolate, candy-related games, and health-related topics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,69, terms related to discovering or identifying information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,70,complex technical concepts and their interrelations in scientific or regulatory contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,71,mentions of sports events and competitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,72,expressions of awareness and understanding in relation to awareness of consequences or realities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,73,references to google and apple in a technical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,74,positive feedback related to job opportunities and work conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,75, statistical terms and classifications related to demographics and study results,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,76,specific formatting or citation styles in academic writing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,77,specific parameters and their values within scientific protocols or technical documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,78,terms related to speed or rapidity,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,79,references to opinions and arguments related to social issues,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,122,"instances of the word ""respectively.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,80," programming constructs, specifically related to loops, conditionals, and variable manipulation",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,81,references to horses and equine-related terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,82, phrases related to terms and conditions in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,83,abbreviations and terms related to medical and scientific metrics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,84," phrases indicating statements, opinions, or conclusions related to judgement or evaluation",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,85,phrases related to donations and charitable contributions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,86,references to specific academic papers or citations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,87,"the presence of the verb ""have"" in various forms",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,88,programming-related terminology and concepts related to calendar dates and time management in java,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,89,terms related to stock and inventory information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,97,positive adjectives and expressions of appreciation or enjoyment,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,98,mathematical notations and complex equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,99,terms and phrases related to limitations and challenges,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,96,information related to physical activity and health guidelines,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,95,locations and measurements related to physical or geographical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,93,terms and phrases related to geological features and formations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,94, references and terminology related to scientific and medical studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,90, programming constructs related to data handling and calculations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,91,expressions related to measurements and thresholds,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,92,elements related to advertising and how they target users,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,100,references to charts and their components in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,101,conditional expressions involving comparison operators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,102,expressions of inadequacy in conveying feelings through words,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,103,"terms and concepts related to digital marketing, specifically pay-per-click advertising",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,104,references to weight and weight-related metrics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,105,symbols and formatting elements in mathematical or programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,106, elements related to movement and changing states,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,107," instances of the word ""during"" and related phrases indicating time periods or events",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,108,instances of confusion and chaos in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,109,the beginning of a new segment or topic in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,110,ristic variants associated with a specific disease,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,112,references and citations in academic or formal writing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,113," instances of the word ""speak"" and its variations in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,114,commands and terminology related to software installation and package management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,115,mathematical variables and relationships in equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,116," terms related to dietary and health conditions, particularly those associated with colonic effects",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,117, references to court rulings or judicial processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,118,terms and concepts related to immune responses and cellular metabolism,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,119,instances of taking breaks or time off in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,111,intense emotional experiences and expressions of deep feelings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,129,conditional phrases and discussions about eligibility or requirements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,128, words associated with legal or regulatory issues,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,127, references to programming elements and structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,126,data related to numerical values and classifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,125,references to technology and its related concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,120,structured formatting or markup elements in textual documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,121,references to ongoing or repeated actions or states,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,123,quantitative data related to election results and voting margins,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,124, themes related to personal struggle and emotional expression,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,130, the beginning of a new section or significant change in topic within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,131,specialized numerical data or identifiers related to scientific measurements or specifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,132,discussions around authorship and creation in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,133,references to judicial processes and legal terminology related to court rulings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,134,"phrases related to guidelines, recommendations, or tools that clarify procedures",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,135,"conditions and constraints related to numerical values, particularly minimums and maximums",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,136,terms related to anxiety and its impacts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,138,"instances of the word ""slow"" and its variations related to pacing or rate",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,139,terms related to entrepreneurship and leadership,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,140, specific programming or technical syntax elements and keywords,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,141,references to pc (personal computer) and related software or components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,142,elements related to medical processes and assessments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,144,references to sources or citations in a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,145,references to dreams and dreamlike experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,146,code elements related to media types and data formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,147,terms related to atomic particles and their interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,148,"html and xml structural elements, particularly tags and their closures",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,149,descriptions of visual elements and mappings in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,143,"references to scientists or researchers associated with certain species or genera, particularly in taxonomic contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,159,terms related to medical findings or health-related conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,158,comparative phrases and discussions about pros and cons,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,157,terms related to archaeological research and methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,150, ordinal indicators of numerical data or eras,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,151,structured data related to financial or statistical information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,152, points related to coding and programming concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,153,declaration and attributes related to ui components in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,154,phrases related to pricing transparency and avoidance of hidden fees,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,155,information related to customer service and support,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,156,terms related to email and phone contact information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,162,references to divine authority and religious teachings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,164,"mathematical ratios and measurements related to physical properties, specifically weight and height",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,165,terms related to enabling and disabling features or settings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,166, phrases and symbols associated with dialogue or quotations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,167,"terms and phrases related to religious or spiritual concepts, particularly those that involve god and creation",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,168,references to coding syntax or database queries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,169,references to scientific concepts and their complexities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,160, numerical data related to demographic statistics and household information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,170,numbers and their associated values or mathematical symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,171,references to traditional medicinal practices and their historical significance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,172,elements related to programming and configuration tasks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,173,references to identity and self-discovery,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,174,structured data attributes and protocol elements within code or data specifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,175,phrases related to effort and the amount of work required,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,176,parenthetical expressions or phrases that provide additional context or information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,177,"descriptions that highlight positive attributes or qualities, particularly in narratives or reviews",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,178,phrases and terms related to legal proceedings and discussions about operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,179,technical terms and phrases related to mechanical devices and their functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,182,descriptive color attributes and fabric patterns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,180,words related to social issues and commentary on society,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,181,references to specific equations or formulas in a scientific context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,183, keywords related to automated processes or functions in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,184,elements related to numerical codes or identifiers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,185,terms related to lgbtq+ issues and rights,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,186,terms related to legal or conditional frameworks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,187, specific geographical locations and institutions related to organizations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,188,"components of an object-oriented programming structure, particularly in java",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,189,numerical values and mathematical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,190, verbs in different tenses related to existence or being,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,191,technical descriptions of machinery and its components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,192,references to specific identifiers or variables in a structured format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,193, code elements related to data handling and operations within a programming context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,194,"references to terms, principles, or doctrines associated with rules and guidelines",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,195,terms related to biological changes and experimental conditions in scientific studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,196,terms related to politics and governance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,197,"references to scottish entities and governance, particularly related to the scottish parliament and its constituencies",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,198, phrases related to comparisons and alternatives in product recommendations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,199,data related to chemical compounds and properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,200, expressions related to confusion or uncertainty,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,201,references to specific publication issues and articles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,202,instances of similarity and commonality in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,203,references to patents and detailed compositions related to pharmaceuticals and treatments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,204,"the preposition ""de"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,205,questions that are framed as multiple-choice items,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,207,references to brazil and its political landscape,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,208,terms related to corporate structure and management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,209,structured data or code-related elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,206,references to personal experiences and actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,210, concepts related to democracy and its applications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,211,"references to geographical locations, names, and specific types of organizations or entities",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,11-gemmascope-res-16k,212, punctuation marks and special characters,gpt-4o-mini,oai_token-act-pair
