modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,3-gemmascope-res-16k,16028,names of historical figures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,16057, sections that provide structured information or documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,16181,"comparative phrases or discussions involving ""versus""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,16205,method annotations and related documentation in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,16347,high-profile political names and terms related to investigations or formal events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,16379,occurrences of the method '__init__' in class definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,16378,references to specific object instances or properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,4585,reflexive pronouns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,16322, mathematical symbols and notation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,12261," forms of the verb ""come""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,9827,terms related to neurodegenerative diseases and neurological research,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,66," references to the term ""front.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,1,terms related to published research or articles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,2,terms related to mathematical classifications and symmetry in algebraic structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,0, numerical sequences and identifiers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,3,"statements of belief, opinion, or reported speech",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,6,"the use of the term ""onto"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,8, html element identifiers and associated javascript functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,4, function calls related to iteration and data access processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,5,"terms related to conquest, influence, and persuasion",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,7,"instances of the word ""one.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,9,terms related to spin concepts in physics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,19,names and references related to individuals and institutions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,18,references to the github platform,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,16,"references to specific chemicals or substances, particularly in scientific contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,11,scientific terms and concepts related to biology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,13,references to excel and related file formats or functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,15,contexts related to medical conditions and their treatment,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,12, technical terms and keywords related to programming and content types,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,14,references to funerals and expressions of mourning or condolences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,10,"terms related to reduction or minimizing amounts, particularly in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,17,complex mathematical expressions and notations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,21, technical terms related to molecular biology and genetics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,23,terms related to showers and bathing facilities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,24,elements related to apis and data handling,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,26,elements related to html structure and layout,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,28, mentions of authors in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,29,references to indigenous populations and their cultures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,25,numerical data and ratios,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,27, numerical or statistical references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,33,software or programming-related elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,37,terms related to medical conditions and their underlying processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,38, html tags and structure elements within text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,39,structural patterns and formatting indicators in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,34,phrases related to unusual structures or geographical formations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,32,"references to the term ""ga"" or its variations in multiple contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,36,code structures related to function definitions and loops,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,31," instances of the word ""been"" and related conjugations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,35,quotes and dialogue,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,30,"occurrences of ""string"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,40,phrases involving actions related to moving away or off,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,43, instances of definitions and type definitions in technical or academic contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,46, data structure declarations and usage in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,48," programming-related terminology, particularly related to data structures and operations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,45, instances of apostrophes or contractions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,47, references to various forms of assessment and evaluation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,49,"numerical information, particularly related to dates and times",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,44, html closing tags related to table elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,57,references to sanctions and political actions involving russia and its relations with other countries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,55,notations and annotations related to data models and their properties in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,59,references to masks in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,56,specific references to ncaa division i sports and associated statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,50,references to the fifa world cup,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,51,phrases related to medical or scientific measurements and their implications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,54,terms related to armed actions and violence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,52, elements related to indexing and array manipulations in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,58,punctuation marks and sentence structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,53,instances of error messages in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,67,mathematical notation involving inequalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,68," data structures, particularly arrays or similar nested elements",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,63,temporal phrases indicating a sequence of events or changes over time,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,61,concepts related to numerical methods and simulations in dynamics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,69,modal verbs and their variations in context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,64,terms related to sentencing in a legal context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,60, numerical data or statistics related to demographics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,74,references to the concept of time,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,76,references to document-related objects and events in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,78,references to sand or related substances,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,79,"terms related to doors, their functions, and associated mechanisms",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,73,phrases related to completion and accomplishment,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,72," references to ""everyday"" life or activities",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,71,expressions of gratitude or positive acknowledgment,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,75," instances of the word ""include"" along with variations of it in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,77,parentheses and their usage in code or expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,70, numeric values or codes with specific patterns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,82,"instances where something is happening ""in front of"" someone or something",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,84,terms related to governmental or organizational structures and their functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,85,references to patents and patent-related terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,87, numerical values and comparisons related to thresholds or levels,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,86,terms and phrases related to nasal health and conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,81,references to the market,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,83,expressions of disappointment or misfortune,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,89,monetary values or currency-related terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,93,terms related to cache memory and data access in computing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,94,"chemical terms related to the prefix ""ate""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,96,terms related to blood vessels and vascular structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,91,terms related to rheological properties and models of materials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,98,legal terms and phrases related to judicial proceedings and relevant arguments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,92, references to stylesheets in html documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,95,"instances of the word ""new""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,97,phrases related to technical processes or methodologies in scientific contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,90, patterns and structures within programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,99,references to unspecified or general items,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,3-gemmascope-res-16k,100,references to various page elements in a document or code context,gpt-4o-mini,oai_token-act-pair
