modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,12-gemmascope-res-16k,30,sections of text that contain numerical values or data points,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,31, references to legal concepts or terms related to judgment,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,33,keywords or phrases related to data structures and programming constructs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,35,statements expressing opinions or thoughts related to experiences and observations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,36,phrases related to biological or chemical processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,37,phrases related to consumer goods and gift-giving,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,34, latex syntax and formatting used in mathematical or scientific documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,32,import statements for java and related libraries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,46,specific attributes and values in css or styling code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,48, punctuation and special characters in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,40,references to specific individuals and identifiers in structured data formats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,42,phrases indicating comparison or relationships between entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,49,"phrases related to societal or environmental impacts, particularly in the context of legislative actions or public sentiment",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,47,concepts related to psychological conditions and compulsive behaviors,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,43,events related to departures and travel logistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,45,references to previews and thumbnail images,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,44, html table elements and their associated content,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,57,numerical values and mathematical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,58,"constructs related to conditional or restrictive phrases, particularly those emphasizing limitations or qualifications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,54, repeating patterns or symbols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,50," structural elements and organization in text, often relating to code or data formatting",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,52,terms related to scientific methods and analysis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,56,"references to music and compositions, particularly in context with various orchestras and notable composers",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,51, phrases related to conjunctions and logical connections between ideas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,53,technical terms related to engine design and functionality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,59,code comments and documentation structures within programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,55, code that defines class inheritance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,63,references to crises or emergencies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,64,comparative phrases and expressions indicating similarity or equality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,65,references to figures and tables in scientific texts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,61,phrases indicating alternative options or approaches,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,62,responses related to customer feedback or inquiries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,66,dates and numerical events related to specific occurrences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,60," phrases related to entries, placements, and actions involving a ballot or positions within a game context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,69,references to patents or licensing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,67,"the name ""david"" as well as variations and contexts related to it",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,70,tokens and symbols related to mathematical or statistical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,71, actions and intents characterized by purposeful or deliberate behavior,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,76,relationships or associations between concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,77,specific programming or scripting syntax and keywords,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,79, phrases related to maintaining and preserving efficiency while managing costs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,72, phrases indicating measurements and proportions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,75, initial tokens that signify the beginning of a new section or topic,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,78,"references related to decision-making and weighing consequences, particularly in moral and financial contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,74, python code snippets related to string manipulation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,73,instructions or prompts to fill out or finish tasks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,80, references to specific organizations and their operational statuses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,81,references to regular expressions and their components in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,82, concepts related to economic conditions or terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,88, programming syntax related to code structure and organization,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,87, programmatic constructs and conditions related to feedback mechanisms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,89,specific technical terms and attributes related to programming or software systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,84,statements reflecting past experiences and conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,85, functions and state manipulations in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,86, conditional statements related to functions and parameters in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,83,terms related to healthcare systems and external influences on health practices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,90,"proper nouns, particularly names and titles",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,95,references to championship games and playoffs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,96,informational elements and specifics related to chemical compounds and classification,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,97,references to studies or trials in a scientific context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,94,descriptions of social personality types and behaviors,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,98,terms related to lists or collections in a data structure context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,93, fragments of code related to annotations and configuration settings in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,91,references to boys,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,100,structural elements and observations related to data or processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,101,"punctuation marks, specifically periods",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,102,the beginning of sections or new topics in a document,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,103,statistical measures related to confidence intervals and ratios,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,106,content related to charitable events and community support initiatives,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,107,multiple opening and closing brackets or parentheses in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,108,references to scientific terms and processes related to cellular and molecular biology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,109,assertions and discussions about the concept of truth,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,104,phrases indicating excessiveness or extreme qualities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,130," instances of the word ""the"" across different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,131,elements related to user interface components and layout,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,133,lines of code related to string manipulation functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,135,references to pop-up messages or alerts in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,134," terms related to biological and computational concepts, particularly in the context of immune responses and molecular details",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,132, references to family relationships and lineage,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,137, email address patterns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,138, mentions of knowledge and understanding in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,145,"elements related to awards, honors, and biographical publications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,146,quoted speech or dialogue in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,148,terms that describe tendencies or trends,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,143,numbers and numerical data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,141,"terms related to belief, observation, and science",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,140,"references to significant achievements and accolades in the context of sports, specifically relating to a football player’s career",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,149,"references to individual struggles and societal themes, particularly in relation to character development and interpersonal dynamics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,147, references to academic topics or academic-related terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,151,terms and phrases related to statistical distributions and genetic analyses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,152, references to financial instruments or discussions of bonding in scientific contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,153,"references to the concept of ""origin"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,154,lines of code or programming constructs related to variable assignments and increment operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,150,mathematical expressions or formulas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,164,references to wikipedia and its articles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,167,information regarding time-sensitive events and changes in circumstances,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,168, punctuation and sentence structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,163,details about hawaiian unisex names and their meanings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,166,phrases emphasizing repetition or consistency,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,165,"terms and concepts related to labor and its various contexts, such as employment and workforce dynamics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,177,terms related to pointers and memory management in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,178,references to grid structures or grid-related terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,179,references to documentary films and their details,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,175,terms related to robotics and robotic systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,171,technical terminology related to electrical engineering and conductive materials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,172, instructions or methods related to technical processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,173,keywords and functions related to programming and data retrieval,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,174,positive descriptions and high ratings related to fashion and aesthetics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,170,references to specific categories or identifiers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,187,numerical data or mathematical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,188,scientific terms and labels related to medical treatments and biological functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,180,specific terminology related to biological or medical mechanisms and processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,184,function calls and object manipulation in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,182,mentions of female admiration and attention,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,181, programming-related elements or functions focusing on pagination,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,186,"terms associated with scientific disciplines, particularly biology and its subfields",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,183,specific syntax structures and formatting elements in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,192,references to model structures or methodologies in scientific papers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,195, references to processes and actions associated with change or adaptation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,191,variables and data structures in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,190, terms related to subscriptions and upcoming episodes for media content,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,194,references to sports events and player performance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,193," occurrences of the word ""use"" and its variations in programming contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,202,"references to the senate, its members, and legislative activities",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,204, references to json data structures and objects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,205,scientific terms and entities related to research studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,206,references to historical figures and events related to art and culture,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,207,"expressions related to ""ex"" or ""excessive"" and its variants in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,201,references to iconic figures or cultural artifacts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,208, indeterminate or unspecified variables in technical or scientific contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,200,terminology related to configuration and operational performance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,209,technical terms and symbols related to mathematical or logical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,203," occurrences of the term ""mn"" and its variants in relation to mathematical expressions or coding syntax",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,212,elements related to research proposals and scientific inquiry,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,211," occurrences of the word ""pop"" and its variations in the text",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,210,terms related to distinguishing or differentiating between different options or conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,214, the presence of standards and procedures in any context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,216,phrases indicating relationships or comparisons between entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,213, comments and preprocessor directives in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,218,terms related to algorithms and their implementations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,227, references to digital tools or platforms related to information and data management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,228, concepts related to spiritual practices and experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,221,terms related to candidates and candidate gene selections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,220, html and xml tags and structural elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,229,references to violent crimes and incidents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,222,technical terms related to image processing and computer vision,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,226,function signatures and parameter lists in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,234,"elements related to writing, creativity, and artistic pursuits",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,235,"instances of the word ""express"" and related forms",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,236,links to social media and engagement with the audience,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,238,references to json structure or data formatting elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,231,phrases related to biochemical interactions and molecular binding,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,239,"the word ""several"" indicating quantity or frequency references",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,232, elements related to formal structure and notation in scientific writing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,237,"the name ""john"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,248,requests for information or assistance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,241,terms related to mathematical definitions and proofs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,244,references to individuals and their prominent names or titles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,245,terms related to numerical values and mathematical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,246,references to personal growth and emotional well-being,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,247,statements about potential outcomes or consequences associated with actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,242, conjunctions and related terms that indicate addition or connection,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,243,actions and events involving conflict or violence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,240, phrases related to import statements in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,349, contractions and possessive words,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,255,parameters related to layers and thickness in materials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,256, sections or phrases that provide numerical data or measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,257, programming-related syntax and constructs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,254," verbs related to the state or action of being, particularly in passive constructions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,258, expressions related to user consent and data privacy,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,12-gemmascope-res-16k,252,"questions that start with ""how do you"" or similar phrasing",gpt-4o-mini,oai_token-act-pair
