modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,21-gemmascope-res-16k,113,terms related to firearms and their mechanisms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,0,references to academic institutions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,9,phrases related to providing insights and new strategies for understanding complex topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,8,keywords related to error handling and null checks in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,7, numerical values and statistical data related to studies or experiments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,5,titles and items related to film and television,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,3," instances of the verb ""have"" in various forms and contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,2,"scientific terms related to chemical properties and measurements, specifically focusing on europium and its interactions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,6,"references to weight, measurements, and physical attributes",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,1,phrases related to natural beauty and scenic landscapes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,4,conditions and requirements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,12,contextual terms related to order placement and processing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,10,terms related to hydro compounds or chemical processes involving hydro elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,11,terms related to frequency and pressure measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,16, phrases related to toilet hygiene and usage,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,13,elements related to graphical paths and drawing instructions in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,17, programming-related terms and function definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,18,prominent names or references related to events and discussions in politics and law,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,19,sentences that express contrasting opinions or conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15,complex mathematical expressions and terminology related to equations and integrals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,14,references to air or air-related topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,29,functional relationships or dependencies in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,28,references to countries and their conditions or influences in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,26, phrases related to records and achievements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,23,references to maternal figures and titles related to women,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,22, phrases or expressions that denote numerical or quantified observations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,20, programming syntax related to loop and conditional structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,21, references to emotional experiences and their impacts on individuals,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,25,phrases expressing confusion or problems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,27, occurrences of specific import statements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,24,references to specific names and terms related to radon and rabies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,31,terms related to food and cooking processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,30,numerical representations and data structures in a technical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,32,financial statistics and demographic data related to income levels,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,33,"terminology related to influence, power dynamics, and social structures",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,39,references to a specific chemical compound or molecule related to 'di' and its variations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,36, references to specific days of the week and times,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,38,phrases and terms related to technical instructions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,35,references to protests and demonstrations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,37,"issues related to standards and methods in various fields, particularly in healthcare and technology contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,34,specialized formatting and structure in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,40, phrases related to legal or contractual obligations and outcomes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,42,references to funding and research project initiatives,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,44,references to prior art or background information in patent applications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,47,python's special variable names and condition checks related to the main execution context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,48,terms related to obesity and its associated health risks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,46,legal terminology related to liability and damages in court cases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,45,references to personal experiences and perspectives,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,41,references to import statements in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,43,references to legal terms and processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,58,references to specific individuals and their relationships,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,57,references to influential figures in architecture and design,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,56,names of individuals involved in legal cases or documents,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,54,topics related to food security and malnutrition in various regions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,52,phrases related to collaboration and research limitations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,51, legal terms and references related to citizenship and immigration laws,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,55,key terms associated with memory and its conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,53," the word ""which"" and variations of ""where.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,59, statements or questions related to programming syntax or code functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,62,references to the concept of 'house' or related terms associated with domestic settings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,60,references to online platforms and services related to health and wellness,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,61,references to women's rights and issues related to gender equality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,63," references to musical instruments, particularly guitars and their variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,68, concepts related to value creation and ethical considerations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,67," code-related syntax elements, particularly variables and indexing operations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,69," expressions of the verb ""be"" in various forms and contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,66,queries related to measurements and conversions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,65,phrases indicating uncertainty or questioning in relation to knowledge or information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,64,"punctuation, specifically periods at the end of sentences",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,79,"numerical values, particularly related to counts and statistics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,77,phrases related to app features and functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,73,phrases related to appliance service and repair,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,71, programming constructs related to file handling and user interface elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,70, key concepts and terms related to statistical modeling and detector design,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,72,mathematical notation and terms related to matrices and linear algebra,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,75,phrases that focus on monetary value and transactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,76,terms and phrases related to vectors and physical properties in mathematics or geometry,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,78,details related to motorcycle specifications and performance characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,89," terms related to ""entropy"" and entities associated with it",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,87,terms related to certification or official recognition,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,85,references to legal rights and human rights violations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,84, phrases related to uncertainty or ambiguity,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,83,specific machinery or equipment used for precise cutting or manufacturing processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,81,references to prominent figures in chinese history and culture,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,80,scientific terms related to measurement instruments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,88,references to scams and fraudulent activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,82,mathematical or programming syntax elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,86, sequences that appear multiple times in genetic or genomic contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,98,special characters or formatting elements in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,95,"mentions of specific individuals or entities, particularly focusing on names starting with ""ed.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,94,"references to scores or statistics related to competitive events, such as sports",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,90,sentences that express personal opinions or experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,91,technical references related to permissions in software development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,97,terms related to legal proceedings and accusations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,93,language indicating confusion or chaos,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,92,"statements related to communication, responsibility, and teamwork within a business context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,96,code-related terms associated with graphics rendering and window management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,99,terms related to mild conditions or slight improvements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,120,code-related elements and programming structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,129, punctuation and quotation marks in dialogue,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,128," variations of the word ""mis,"" indicating a focus on topics related to misunderstanding, misrepresentation, or misuse in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,127,components and specifications related to product functionality and compatibility,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,122,terms related to inflammation and infectious conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,121,references to geographic locations and their significance in discussions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,123,definitions and explanations related to terms and concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,126, mathematical expressions and numerical data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,124,references to specific scientific names or terms related to larval stages or larval research,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,125,terms and phrases related to community involvement and engagement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,138,references to god and expressions of faith,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,136,references to specific television networks and their programming content,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,135,references to geographical locations and travel experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,134, terms related to computer memory management and system programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,132,terms related to financial transactions and labor issues,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,130,terms associated with errors and complexities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,139, passages related to personal experiences and reflections on life,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,137,references to document formatting and structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,133,references to international relations and diplomatic interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,131, references to threading and concurrency in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,177,financial and legal terminology related to insurance contracts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,143, conditional statements and control flow within programming logic,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,142, references to data handling and processing libraries,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,141,elements discussing selection processes and user choices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,145,terms related to automotive industry trends and product specifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,148,factors related to environmental and genetic influences on health outcomes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,147,terms related to machine learning models and frameworks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,149, phrases related to specific actions or processes in research or analysis contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,140,phrases indicating exclusivity or limitation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,146,mentions of the united states and its governmental departments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,144,closing braces in code snippets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,157,phrases related to participant diversity and representativeness in research studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,156,terms related to audio session management and settings in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,155,mentions of health-related conditions and outcomes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,153,"keywords related to programming concepts, particularly in c# and asp.net frameworks",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,159,references to hawaii and associated political or geographical terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,152,references to artistic or cultural influences and their impact,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,154," instances of the word ""to"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,158, punctuation marks and other non-alphanumeric characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,151, punctuation and syntactical structure in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,150," variations and forms of the word ""form"" and its derivatives",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,168,phrases related to effective intervention strategies and their evaluation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,164, formatted numerical data and statistical representations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,163,"instances of the term ""ko"" or its variations in the text",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,160,references to panama and related concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,167,terms and phrases related to pumps and pumping systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,165,details related to product specifications and features,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,169,terms related to automotive features and specifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,161,language related to promises and commitments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,162,expressions of ambiguity or indifference,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,166,mathematical symbols and notations commonly used in advanced mathematical contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,175,terms related to colors and spatial attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,171,numbers related to patient counts and demographics in clinical studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,173,information related to medical and financial disclosures or statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,170, instances of structured data or datasets within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,174, references to sports affiliations and related activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,172,mathematical or scientific notation and variables,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,176, references to the operating system in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,178,terms related to geographic locations and natural features,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,179,concepts related to health interventions and their environmental or contextual influences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,181,terms related to mechanisms and scientific descriptions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15539,terms related to immune system processes and pathologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15538," numerical values and expressions indicating counts, percentages, or statistics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15535," numerical data or sequences, such as numbers and formats relating to statistics or measurements",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15537,"references to the term ""bar"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15543, programming components related to angular and their functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15542,words that indicate basic elements or components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15541,references to phylogenetic analyses and related methodologies in genetic studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,15540,technical terminology related to wiring and electrical systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,180,words associated with violent protests and attacks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,183, tokens related to markup or coding structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,182,descriptive qualities and flavor profiles of food or drink,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,185,phrases related to community and social experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,189,"references to academic citations and identifiers, particularly issns",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,184,terms related to legal concepts and their implications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,188,"sentences that contain the word ""it"" and other pronouns, often indicating subject focus or importance",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,186,references to the concept of existence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,187,"references to streams, particularly in the context of data or media processing",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,190,code-related elements involving model saving and loading in the keras library,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,192, references to statistical data and percentages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,193,structured programming elements in the code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,195, structured data or code elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,194,terms associated with research methodologies and scientific analysis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,196,"phrases that involve the action of ""going.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,191,code constructs and operations related to data structures and functions in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,197,terms and phrases related to financial investments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,199,special characters and formatting elements in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,198,function definitions in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,209,references to diseases and health-related topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,208,elements related to notifications and confirmation messages in communication,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,207,references to new york and kansas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,204,quantities and codes related to structured data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,203, references to political figures and their actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,206, phrases related to statements or actions of speaking,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,201, culinary terms and references to food,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,202,"content related to governance, public safety, and infrastructural issues",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,200,"the term ""sir"" and its variations, indicating a focus on titles or honorifics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,205,elements of flooring within various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,215, keywords related to account management and verification processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,214," mentions of ""cool"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,212, the presence of significant initial markers or structural elements in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,211,references to transportation or vehicles,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,216, phrases indicating procedural or systematic actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,210,"various forms of the verb ""to be"" in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,21-gemmascope-res-16k,213,keywords or phrases that imply connection or collaboration,gpt-4o-mini,oai_token-act-pair
